
								CP1	CP1	CP1	QA_C	QA_C	QA_S	QA_S	CHAR_N25C	CHAR_N25C	CHAR_0C	CHAR_0C	CHAR_25C	CHAR_25C	CHAR_85C	CHAR_85C	CHAR_125C	CHAR_125C	FT1	FT1	TBD2	TBD2	
		flowtable	instance	testname	PETname	testnumber	scale	units	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	lolim	hilim	comment	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_UP0_PAR_PostBurn_GenTool	Buck0_REF_UP0_ATB12.915uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck0_REF_UP0_ATB12.915uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_BUCK.00.T0046_X	95948		A	0.0000122715	0.0000135585	0.00001151	0.0000135722	0.000012085	0.0000136714	0.0000122715	0.0000135585	0.0000122715	0.0000135585	0.0000122715	0.0000135585	0.0000122715	0.0000135585	0.0000122715	0.0000135585	0.0000122715	0.0000135585	0.0000122715	0.0000135585	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_UP0_PAR_PostBurn_GenTool	Buck2_REF_UP0_ATB12.925uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck2_REF_UP0_ATB12.925uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_BUCK.02.T0029_X	95949		A	0.00001225	0.0000136	0.0000114696	0.0000136	0.0000120475	0.0000137127	0.00001225	0.0000136	0.00001225	0.0000136	0.00001225	0.0000136	0.00001225	0.0000136	0.00001225	0.0000136	0.00001225	0.0000136	0.00001225	0.0000136	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_UP0_PAR_PostBurn_GenTool	Buck10_REF_UP0_ATB7.942uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck10_REF_UP0_ATB7.942uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_BUCK.10.T0025_X	95950		A	0.0000075175	0.0000083665	0.00000708281	0.0000083665	0.00000736189	0.00000843811	0.0000075175	0.0000083665	0.0000075175	0.0000083665	0.0000075175	0.0000083665	0.0000075175	0.0000083665	0.0000075175	0.0000083665	0.0000075175	0.0000083665	0.0000075175	0.0000083665	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_UP0_PAR_PostBurn_GenTool	Buck11_REF_UP0_ATB7.942uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck11_REF_UP0_ATB7.942uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_BUCK.11.T0025_X	95951		A	0.0000075175	0.0000083665	0.00000709826	0.0000083665	0.00000730981	0.00000842859	0.0000075175	0.0000083665	0.0000075175	0.0000083665	0.0000075175	0.0000083665	0.0000075175	0.0000083665	0.0000075175	0.0000083665	0.0000075175	0.0000083665	0.0000075175	0.0000083665	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_UP1_PAR_PostBurn_GenTool	Buck0_REF_UP1_ATB34.395uA_X_X_PostBurnTarget_T_VDD3.80V_ToggleDTB_X_X_X_X		95952		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_UP1_PAR_PostBurn_GenTool	Buck0_REF_UP1_ATB34.395uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck0_REF_UP1_ATB34.395uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.00.C0056_X	95953			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_UP1_PAR_PostBurn_GenTool	Buck0_REF_UP1_ATB34.395uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck0_REF_UP1_ATB34.395uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_BUCK.00.T0047_X	3075002		A	0.0000337515	0.0000350385	0.0000330025	0.0000351833	0.0000335223	0.0000351762	0.0000337515	0.0000350385	0.0000337515	0.0000350385	0.0000337515	0.0000350385	0.0000337515	0.0000350385	0.0000337515	0.0000350385	0.0000337515	0.0000350385	0.0000337515	0.0000350385	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_DN1_PAR_PostBurn_GenTool	Buck0_REF_DN1_ATB9.975uA_X_X_PostBurnTarget_T_VDD3.80V_ToggleDTB_X_X_X_X		3078000		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_DN1_PAR_PostBurn_GenTool	Buck0_REF_DN1_ATB9.975uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck0_REF_DN1_ATB9.975uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.00.C0057_X	3078001			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_DN1_PAR_PostBurn_GenTool	Buck2_REF_DN1_ATB7.525uA_X_X_PostBurnTarget_T_VDD3.80V_ToggleDTB_X_X_X_X		3078002		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_DN1_PAR_PostBurn_GenTool	Buck2_REF_DN1_ATB7.525uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck2_REF_DN1_ATB7.525uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.02.C0036_X	3078003			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_DN1_PAR_PostBurn_GenTool	Buck10_REF_DN1_ATB5.042uA_X_X_PostBurnTarget_T_VDD3.80V_ToggleDTB_X_X_X_X		3078004		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_DN1_PAR_PostBurn_GenTool	Buck10_REF_DN1_ATB5.042uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck10_REF_DN1_ATB5.042uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.10.C0030_X	3078005			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_DN1_PAR_PostBurn_GenTool	Buck11_REF_DN1_ATB5.042uA_X_X_PostBurnTarget_T_VDD3.80V_ToggleDTB_X_X_X_X		3078006		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_DN1_PAR_PostBurn_GenTool	Buck11_REF_DN1_ATB5.042uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck11_REF_DN1_ATB5.042uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.11.C0030_X	3078007			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_DN1_PAR_PostBurn_GenTool	Buck0_REF_DN1_ATB9.975uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck0_REF_DN1_ATB9.975uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_BUCK.00.T0048_X	3078008		A	0.0000093315	0.0000106185	0.00000855751	0.0000107173	0.00000910057	0.0000106952	0.0000093315	0.0000106185	0.0000093315	0.0000106185	0.0000093315	0.0000106185	0.0000093315	0.0000106185	0.0000093315	0.0000106185	0.0000093315	0.0000106185	0.0000093315	0.0000106185	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_DN1_PAR_PostBurn_GenTool	Buck2_REF_DN1_ATB7.525uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck2_REF_DN1_ATB7.525uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_BUCK.02.T0030_X	3078009		A	0.00000685	0.0000082	0.0000060828066	0.0000082	0.00000662488	0.00000828632	0.00000685	0.0000082	0.00000685	0.0000082	0.00000685	0.0000082	0.00000685	0.0000082	0.00000685	0.0000082	0.00000685	0.0000082	0.00000685	0.0000082	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_DN1_PAR_PostBurn_GenTool	Buck10_REF_DN1_ATB5.042uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck10_REF_DN1_ATB5.042uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_BUCK.10.T0026_X	3078010		A	0.0000046175	0.0000054665	0.00000421459	0.0000054665	0.00000445378	0.00000550882	0.0000046175	0.0000054665	0.0000046175	0.0000054665	0.0000046175	0.0000054665	0.0000046175	0.0000054665	0.0000046175	0.0000054665	0.0000046175	0.0000054665	0.0000046175	0.0000054665	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_DN1_PAR_PostBurn_GenTool	Buck11_REF_DN1_ATB5.042uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck11_REF_DN1_ATB5.042uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_BUCK.11.T0026_X	3078011		A	0.0000046175	0.0000054665	0.00000417999	0.0000054665	0.00000445741	0.00000552379	0.0000046175	0.0000054665	0.0000046175	0.0000054665	0.0000046175	0.0000054665	0.0000046175	0.0000054665	0.0000046175	0.0000054665	0.0000046175	0.0000054665	0.0000046175	0.0000054665	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_DN2_PAR_PostBurn_GenTool	Buck0_REF_DN2_ATB29.515uA_X_X_PostBurnTarget_T_VDD3.80V_ToggleDTB_X_X_X_X		3081000		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_DN2_PAR_PostBurn_GenTool	Buck0_REF_DN2_ATB29.515uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck0_REF_DN2_ATB29.515uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.00.C0058_X	3081001			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_DN2_PAR_PostBurn_GenTool	Buck0_REF_DN2_ATB29.515uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck0_REF_DN2_ATB29.515uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_BUCK.00.T0049_X	3081002		A	0.0000288715	0.0000301585	0.0000280947	0.0000301585	0.0000286377	0.0000302877	0.0000288715	0.0000301585	0.0000288715	0.0000301585	0.0000288715	0.0000301585	0.0000288715	0.0000301585	0.0000288715	0.0000301585	0.0000288715	0.0000301585	0.0000288715	0.0000301585	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck0_REF_IMAXALARM_ATB109.11uA_X_X_PostBurnTarget_T_VDD3.80V_ToggleDTB_X_X_X_X		3084000		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck0_REF_IMAXALARM_ATB109.11uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck0_REF_IMAXALARM_ATB109.11uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.00.C0059_X	3084001			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck1_REF_IMAXALARM_ATB98.9uA_X_X_PostBurnTarget_T_VDD3.80V_ToggleDTB_X_X_X_X		3084002		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck1_REF_IMAXALARM_ATB98.9uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck1_REF_IMAXALARM_ATB98.9uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.01.C0032_X	3084003			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck2_REF_IMAXALARM_ATB62.7uA_X_X_PostBurnTarget_T_VDD3.80V_ToggleDTB_X_X_X_X		3084004		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck2_REF_IMAXALARM_ATB62.7uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck2_REF_IMAXALARM_ATB62.7uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.02.C0037_X	3084005			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck10_REF_IMAXALARM_ATB34.771uA_X_X_PostBurnTarget_T_VDD3.80V_ToggleDTB_X_X_X_X		3084006		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck10_REF_IMAXALARM_ATB34.771uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck10_REF_IMAXALARM_ATB34.771uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.10.C0031_X	3084007			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck11_REF_IMAXALARM_ATB34.771uA_X_X_PostBurnTarget_T_VDD3.80V_ToggleDTB_X_X_X_X		3084008		A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck11_REF_IMAXALARM_ATB34.771uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck11_REF_IMAXALARM_ATB34.771uA_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.11.C0031_X	3084009			0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	0	15	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck0_REF_IMAXALARM_ATB109.11uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck0_REF_IMAXALARM_ATB109.11uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_BUCK.00.T0050_X	3084010		A	0.00010398	0.00011424	0.000101641	0.00011424	0.00010137	0.000114753	0.00010398	0.00011424	0.00010398	0.00011424	0.00010398	0.00011424	0.00010398	0.00011424	0.00010398	0.00011424	0.00010398	0.00011424	0.00010398	0.00011424	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck1_REF_IMAXALARM_ATB98.9uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck1_REF_IMAXALARM_ATB98.9uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_BUCK.01.T0028_X	3084011		A	0.0000953	0.0001025	0.0000942226	0.0001025	0.0000938226	0.000102636	0.0000953	0.0001025	0.0000953	0.0001025	0.0000953	0.0001025	0.0000953	0.0001025	0.0000953	0.0001025	0.0000953	0.0001025	0.0000953	0.0001025	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck2_REF_IMAXALARM_ATB62.7uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck2_REF_IMAXALARM_ATB62.7uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_BUCK.02.T0031_X	3084012		A	0.0000591	0.0000663	0.0000566004	0.0000663	0.0000578781	0.0000663	0.0000591	0.0000663	0.0000591	0.0000663	0.0000591	0.0000663	0.0000591	0.0000663	0.0000591	0.0000663	0.0000591	0.0000663	0.0000591	0.0000663	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck10_REF_IMAXALARM_ATB34.771uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck10_REF_IMAXALARM_ATB34.771uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_BUCK.10.T0027_X	3084013		A	0.000033058	0.000036484	0.0000319963	0.000036484	0.0000322662	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_IMAX_ALARM_PAR_PostBurn_GenTool	Buck11_REF_IMAXALARM_ATB34.771uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_X_X	Buck11_REF_IMAXALARM_ATB34.771uA_X_X_PostBurn_T_VDD3.80V_ToggleDTB_X_X_BUCK.11.T0027_X	3084014		A	0.000033058	0.000036484	0.0000318085	0.000036484	0.0000321825	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	0.000033058	0.000036484	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_Ton_PostBurn_GenTool_Grp1	Buck0_REF_Ton_250nS_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck0_REF_Ton_250nS_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.00.C0060_X	95985			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_Ton_PostBurn_GenTool_Grp1	Buck2_REF_Ton_250nS_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck2_REF_Ton_250nS_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.02.C0038_X	95986			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_Ton_PostBurn_GenTool_Grp2	Buck1_REF_TonINTMS_38nS_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck1_REF_TonINTMS_38nS_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.01.C0033_X	95987			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_Ton_PostBurn_GenTool_Grp2	Buck10_REF_Ton_250nS_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck10_REF_Ton_250nS_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.10.C0032_X	95988			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn	MultiPhase_REF_Ton_PostBurn_GenTool_Grp2	Buck11_REF_Ton_250nS_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck11_REF_Ton_250nS_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.11.C0032_X	95989			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn	Buck1_REF_Ton_PostBurn_MS_GenTool	Buck1_REF_TonMS_44nS_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck1_REF_TonMS_44nS_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.01.C0034_X	95990			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_PostBurn	Buck1_REF_Ton_PostBurn_SL_GenTool	Buck1_REF_TonSL_44nS_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_X_X	Buck1_REF_TonSL_44nS_X_X_PostBurnCode_C_VDD3.80V_ToggleDTB_X_X_BUCK.01.C0035_X	95991			0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	0	63	
	Run	Flow_BUCK235P_VREF_TRIM	MultiPhase_REF_PFM_PAR_Trim_GenTool	Buck0_REF_PFM_FB401.5mV_X_X_FinalTrimGNG_X_VDD3.80V_ToggleDTB_MIN400mV_MAX406mV_X_X		95509			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
	Run	Flow_BUCK235P_VREF_TRIM	MultiPhase_REF_PFM_PAR_Trim_GenTool	Buck1_REF_PFM_FB401.5mV_X_X_FinalTrimGNG_X_VDD3.80V_ToggleDTB_MIN400mV_MAX406mV_X_X		95510			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
	Run	Flow_BUCK235P_VREF_TRIM	MultiPhase_REF_PFM_PAR_Trim_GenTool	Buck2_REF_PFM_FB401.5mV_X_X_FinalTrimGNG_X_VDD3.80V_ToggleDTB_MIN400mV_MAX406mV_X_X		95511			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
	Run	Flow_BUCK235P_VREF_TRIM	MultiPhase_REF_PFM_PAR_Trim_GenTool	Buck10_REF_PFM_FB401.5mV_X_X_FinalTrimGNG_X_VDD3.80V_ToggleDTB_MIN400mV_MAX406mV_X_X		95512			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
	Run	Flow_BUCK235P_VREF_TRIM	MultiPhase_REF_PFM_PAR_Trim_GenTool	Buck11_REF_PFM_FB401.5mV_X_X_FinalTrimGNG_X_VDD3.80V_ToggleDTB_MIN400mV_MAX406mV_X_X		95513			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
	Run	Flow_BUCK235P_VREF_TRIM	MultiPhase_REF_PANIC_PAR_Trim_GenTool	Buck0_REF_PANIC_FB389.5mV_X_X_FinalTrimGNG_X_VDD3.80V_ToggleDTB_MIN388mV_MAX394mV_X_X		95524			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
	Run	Flow_BUCK235P_VREF_TRIM	MultiPhase_REF_PANIC_PAR_Trim_GenTool	Buck1_REF_PANIC_FB389.5mV_X_X_FinalTrimGNG_X_VDD3.80V_ToggleDTB_MIN388mV_MAX394mV_X_X		95525			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
	Run	Flow_BUCK235P_VREF_TRIM	MultiPhase_REF_PANIC_PAR_Trim_GenTool	Buck2_REF_PANIC_FB389.5mV_X_X_FinalTrimGNG_X_VDD3.80V_ToggleDTB_MIN388mV_MAX394mV_X_X		95526			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
	Run	Flow_BUCK235P_VREF_TRIM	MultiPhase_REF_PANIC_PAR_Trim_GenTool	Buck10_REF_PANIC_FB389.5mV_X_X_FinalTrimGNG_X_VDD3.80V_ToggleDTB_MIN388mV_MAX394mV_X_X		95527			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
	Run	Flow_BUCK235P_VREF_TRIM	MultiPhase_REF_PANIC_PAR_Trim_GenTool	Buck11_REF_PANIC_FB389.5mV_X_X_FinalTrimGNG_X_VDD3.80V_ToggleDTB_MIN388mV_MAX394mV_X_X		95528			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
	Run	Flow_BUCK235P_VREF_TRIM	MultiPhase_REF_ONESHOT_PAR_Trim_GenTool	Buck0_REF_ONESHOT_FB373.5mV_X_X_FinalTrimGNG_X_VDD3.80V_ToggleDTB_MIN382mV_MAX388mV_X_X		95539			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
	Run	Flow_BUCK235P_VREF_TRIM	MultiPhase_REF_ONESHOT_PAR_Trim_GenTool	Buck1_REF_ONESHOT_FB373.5mV_X_X_FinalTrimGNG_X_VDD3.80V_ToggleDTB_MIN382mV_MAX388mV_X_X		95540			2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	2.9	3.1	
