DFF 1.1
	

	IG-XL Version		9.10.00_uflx(P5.2) 07.23.19.11.00	
	Test Program		LR68_CP1_X4_E04_200116_V04A_PROD_BCV0p71_25C.igxl	
	Date		43847.8305555556	
	User		SUFLX641\wafer	
	Computer Name		SUFLX641	
	Computer OS		Windows 7 Service Pack 1	
	Computer Speed		~3292 Mhz GenuineIntel Intel64 Family 6 Model 45 Stepping 7 (8 Processor(s))	
	Computer Memory		33476168 KB RAM	
	DSP PC		1 DSP PC(s) with 1 Processor(s), GenuineIntel Intel64 Family 6 Model 62 Stepping 4 each with 10 Cores per processor 16	
	Tester		Jaguar	
	Job		CP1	
	Channel Map		ChannelMap_CP_4_site	
	Part	
	Environment	
	Sites		4	
	SitesStartingCount		1	
	Enable Words		Bintable,Temp_25C,CP,CFG_UDR_MON_Read_Enable,CFG_Enable,BKM_Fuse,CFG_Early_Enable,ECID_Enable,CP1,EVS,ECID_DEID_Enable,ECID_nonDEID_Enable,UDR_P_Enable,UDR_E_Enable,MON_Enable,HardIPBin,Prod_CP1,HARDIP_PCIE,HARDIP_PCIEREFBUF,HARDIP_CIO,HARDIP_LPDPRX,HARDIP_LPDPTX,HARDIP_ADC,HARDIP_SEPVM,HARDIP_RLXOSC,HARDIP_AMP,HARDIP_MIPI,HARDIP_EUSB,HARDIP_LLPS,HARDIP_FRO,HARDIP_DCM,HARDIP_IVDM,HARDIP_DSGRINGS,HARDIP_PSR1,HARDIP_VTHSENSOR,HARDIP_WRITERLEAKER,HARDIP_PCIEREFPLL,HARDIP_PCIETXPLL,HARDIP_PCIEAUSPLL,HARDIP_LPDPAUSPLL,HARDIP_CIO3PLL,HARDIP_CIOAUSPLL,HARDIP_ADCLK,HARDIP_SOCPLL,HARDIP_DDRPLL,HARDIP_ULPPLL,HARDIP_FLPPLL,eFuse_All_Enable,XI0_nWire,UID_Enable,UDR_E_Early_Enable,UDR_P_Early_Enable,HARDIP_MTRTSNS,HARDIP_MTRSNS,HARDIP_MTRGR,HARDIP_PCMRINGS,HARDIP_SEPDFM,HardIP_Autorange,Prod_All,Mbist_FingerPrint,Mbist_FingerPrint_Vector,BV_Mbist,UARTToDatalog,Enable_HardIP,SPIROM_1_Write	
	Run Mode		Run	
	Total Execution Time		180.5589799	
	Total Results Overhang		N/A	
	Session Comment	


	Flow Sheet	Line	Flow Step		VBT	
				Total	PreBody	Body	PostBody	TName	TNum	
	Flow_SocScan_Sa	58	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cuc0_saa_unc_aut_allfrv_DM_HV	0.0268523					339000	
	Flow_SocScan_Sa	59	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cuc0_saa_unc_aut_allfrv_DM_HV	0.0268129					339200	
	Flow_SocScan_Sa	60	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cud0_saa_unc_aut_allfrv_DM_HV	0.0279985					339400	
	Flow_SocScan_Sa	61	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cud0_saa_unc_aut_allfrv_DM_HV	0.0266023					339600	
	Flow_SocScan_Sa	62	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cxa1_saa_unc_aut_allfrv_DM_HV	0.0260558					339800	
	Flow_SocScan_Sa	63	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cxa1_saa_unc_aut_allfrv_DM_HV	0.0262893					340000	
	Flow_SocScan_Sa	64	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cxa2_saa_unc_aut_allfrv_DM_HV	0.026597					340200	
	Flow_SocScan_Sa	65	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cxa2_saa_unc_aut_allfrv_DM_HV	0.0261064					340400	
	Flow_SocScan_Sa	66	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cxa3_saa_unc_aut_allfrv_DM_HV	0.0257385					340600	
	Flow_SocScan_Sa	67	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cxa3_saa_unc_aut_allfrv_DM_HV	0.025969					340800	
	Flow_SocScan_Sa	68	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cxa4_saa_unc_aut_allfrv_DM_HV	0.0261774					341000	
	Flow_SocScan_Sa	69	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cxa4_saa_unc_aut_allfrv_DM_HV	0.0266231					341200	
	Flow_SocScan_Sa	70	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cxa5_saa_unc_aut_allfrv_DM_HV	0.0264955					341400	
	Flow_SocScan_Sa	71	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cxa5_saa_unc_aut_allfrv_DM_HV	0.0277367					341600	
	Flow_SocScan_Sa	72	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cxb0_saa_unc_aut_allfrv_DM_HV	0.0274132					341800	
	Flow_SocScan_Sa	73	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cxb0_saa_unc_aut_allfrv_DM_HV	0.0303737					342000	
	Flow_SocScan_Sa	74	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cxc0_saa_unc_aut_allfrv_DM_HV	0.0296844					342200	
	Flow_SocScan_Sa	75	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cxc0_saa_unc_aut_allfrv_DM_HV	0.0273724					342400	
	Flow_SocScan_Sa	76	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cxd0_saa_unc_aut_allfrv_DM_HV	0.0265236					342600	
	Flow_SocScan_Sa	77	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cxd0_saa_unc_aut_allfrv_DM_HV	0.026323					342800	
	Flow_SocScan_Sa	78	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cxe0_saa_unc_aut_allfrv_DM_HV	0.0255252					343000	
	Flow_SocScan_Sa	79	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cxe0_saa_unc_aut_allfrv_DM_HV	0.0311429					343200	
	Flow_SocScan_Sa	80	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cca0_saa_com_aut_allfrv_DM_LV	0.0370068					343400	
	Flow_SocScan_Sa	81	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cca0_saa_com_aut_allfrv_DM_LV	0.0260857					343600	
	Flow_SocScan_Sa	82	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_ccb0_saa_com_aut_allfrv_DM_LV	0.0271226					343800	
	Flow_SocScan_Sa	83	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_ccb0_saa_com_aut_allfrv_DM_LV	0.0275472					344000	
	Flow_SocScan_Sa	84	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_ccc0_saa_com_aut_allfrv_DM_LV	0.0264396					344200	
	Flow_SocScan_Sa	85	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_ccc0_saa_com_aut_allfrv_DM_LV	0.0253307					344400	
	Flow_SocScan_Sa	86	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_ccd0_saa_com_aut_allfrv_DM_LV	0.0262775					344600	
	Flow_SocScan_Sa	87	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_ccd0_saa_com_aut_allfrv_DM_LV	0.0261195					344800	
	Flow_SocScan_Sa	88	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cce0_saa_com_aut_allfrv_DM_LV	0.0262302					345000	
	Flow_SocScan_Sa	89	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cce0_saa_com_aut_allfrv_DM_LV	0.0254971					345200	
	Flow_SocScan_Sa	90	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_ccf0_saa_com_aut_allfrv_DM_LV	0.0251805					345400	
	Flow_SocScan_Sa	91	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_ccf0_saa_com_aut_allfrv_DM_LV	0.0261124					345600	
	Flow_SocScan_Sa	92	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_ccg0_saa_com_aut_allfrv_DM_LV	0.0260984					345800	
	Flow_SocScan_Sa	93	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_ccg0_saa_com_aut_allfrv_DM_LV	0.0254231					346000	
	Flow_SocScan_Sa	94	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cch0_saa_com_aut_allfrv_DM_LV	0.0250059					346200	
	Flow_SocScan_Sa	95	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cch0_saa_com_aut_allfrv_DM_LV	0.0251836					346400	
	Flow_SocScan_Sa	96	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cci0_saa_com_aut_allfrv_DM_LV	0.0260275					346600	
	Flow_SocScan_Sa	97	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cci0_saa_com_aut_allfrv_DM_LV	0.0262116					346800	
	Flow_SocScan_Sa	98	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_ccj0_saa_com_aut_allfrv_DM_LV	0.0267613					347000	
	Flow_SocScan_Sa	99	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_ccj0_saa_com_aut_allfrv_DM_LV	0.0257876					347200	
	Flow_SocScan_Sa	100	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cck0_saa_com_aut_allfrv_DM_LV	0.0258916					347400	
	Flow_SocScan_Sa	101	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cck0_saa_com_aut_allfrv_DM_LV	0.025033					347600	
	Flow_SocScan_Sa	102	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_ccl0_saa_com_aut_allfrv_DM_LV	0.0259117					347800	
	Flow_SocScan_Sa	103	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_ccl0_saa_com_aut_allfrv_DM_LV	0.0261534					348000	
	Flow_SocScan_Sa	104	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_ccm0_saa_com_aut_allfrv_DM_LV	0.0258498					348200	
	Flow_SocScan_Sa	105	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_ccm0_saa_com_aut_allfrv_DM_LV	0.0313936					348400	
	Flow_SocScan_Sa	106	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_ccn0_saa_com_aut_allfrv_DM_LV	0.025721					348600	
	Flow_SocScan_Sa	107	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_ccn0_saa_com_aut_allfrv_DM_LV	0.0269093					348800	
	Flow_SocScan_Sa	108	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cco0_saa_com_aut_allfrv_DM_LV	0.0267236					349000	
	Flow_SocScan_Sa	109	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cco0_saa_com_aut_allfrv_DM_LV	0.0254007					349200	
	Flow_SocScan_Sa	110	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_ccp0_saa_com_aut_allfrv_DM_LV	0.0259279					349400	
	Flow_SocScan_Sa	111	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_ccp0_saa_com_aut_allfrv_DM_LV	0.0255348					349600	
	Flow_SocScan_Sa	112	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_caa0_saa_com_aut_allfrv_DM_LV	0.0263254					349800	
	Flow_SocScan_Sa	113	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_caa0_saa_com_aut_allfrv_DM_LV	0.0253836					350000	
	Flow_SocScan_Sa	114	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cab0_saa_com_aut_allfrv_DM_LV	0.0258452					350200	
	Flow_SocScan_Sa	115	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cab0_saa_com_aut_allfrv_DM_LV	0.0261986					350400	
	Flow_SocScan_Sa	116	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cac0_saa_com_aut_allfrv_DM_LV	0.0255338					350600	
	Flow_SocScan_Sa	117	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cac0_saa_com_aut_allfrv_DM_LV	0.0252448					350800	
	Flow_SocScan_Sa	118	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cad0_saa_com_aut_allfrv_DM_LV	0.0261052					351000	
	Flow_SocScan_Sa	119	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cad0_saa_com_aut_allfrv_DM_LV	0.0262346					351200	
	Flow_SocScan_Sa	120	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cua0_saa_unc_aut_allfrv_DM_LV	0.0264639					351400	
	Flow_SocScan_Sa	121	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cua0_saa_unc_aut_allfrv_DM_LV	0.0257419					351600	
	Flow_SocScan_Sa	122	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cub0_saa_unc_aut_allfrv_DM_LV	0.0254296					351800	
	Flow_SocScan_Sa	123	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cub0_saa_unc_aut_allfrv_DM_LV	0.0262471					352000	
	Flow_SocScan_Sa	124	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cuc0_saa_unc_aut_allfrv_DM_LV	0.0266981					352200	
	Flow_SocScan_Sa	125	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cuc0_saa_unc_aut_allfrv_DM_LV	0.0258545					352400	
	Flow_SocScan_Sa	126	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cud0_saa_unc_aut_allfrv_DM_LV	0.0266542					352600	
	Flow_SocScan_Sa	127	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cud0_saa_unc_aut_allfrv_DM_LV	0.0263712					352800	
	Flow_SocScan_Sa	128	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cxa1_saa_unc_aut_allfrv_DM_LV	0.0262213					353000	
	Flow_SocScan_Sa	129	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cxa1_saa_unc_aut_allfrv_DM_LV	0.0255718					353200	
	Flow_SocScan_Sa	130	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cxa2_saa_unc_aut_allfrv_DM_LV	0.0282306					353400	
	Flow_SocScan_Sa	131	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cxa2_saa_unc_aut_allfrv_DM_LV	0.0282894					353600	
	Flow_SocScan_Sa	132	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cxa3_saa_unc_aut_allfrv_DM_LV	0.0323457					353800	
	Flow_SocScan_Sa	133	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cxa3_saa_unc_aut_allfrv_DM_LV	0.0264231					354000	
	Flow_SocScan_Sa	134	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cxa4_saa_unc_aut_allfrv_DM_LV	0.0269161					354200	
	Flow_SocScan_Sa	135	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cxa4_saa_unc_aut_allfrv_DM_LV	0.0271709					354400	
	Flow_SocScan_Sa	136	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cxa5_saa_unc_aut_allfrv_DM_LV	0.0258455					354600	
	Flow_SocScan_Sa	137	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cxa5_saa_unc_aut_allfrv_DM_LV	0.0265429					354800	
	Flow_SocScan_Sa	138	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cxb0_saa_unc_aut_allfrv_DM_LV	0.0270263					355000	
	Flow_SocScan_Sa	139	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cxb0_saa_unc_aut_allfrv_DM_LV	0.0258483					355200	
	Flow_SocScan_Sa	140	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cxc0_saa_unc_aut_allfrv_DM_LV	0.0270284					355400	
	Flow_SocScan_Sa	141	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cxc0_saa_unc_aut_allfrv_DM_LV	0.0265192					355600	
	Flow_SocScan_Sa	142	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cxd0_saa_unc_aut_allfrv_DM_LV	0.0261061					355800	
	Flow_SocScan_Sa	143	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cxd0_saa_unc_aut_allfrv_DM_LV	0.0270452					356000	
	Flow_SocScan_Sa	144	SocSaChain_DSRMDSSC_pp_tona0_s_pl00_ch_cxe0_saa_unc_aut_allfrv_DM_LV	0.0262968					356200	
	Flow_SocScan_Sa	145	SocSaChain_DSRMDSSC_pp_tona0_s_pl01_ch_cxe0_saa_unc_aut_allfrv_DM_LV	0.025485					356400	
	Flow_SocScan_Sa	146	BINTABLE	0.0000221	
	Flow_SocScan_Sa	147	BINTABLE	0.0000165	
	Flow_SocScan_Sa	148	BINTABLE	0.0000159	
	Flow_SocScan_Sa	149	PRINT	0.0000252	
	Flow_SocScan_Sa	150	PRINT	0.0000273	
	Flow_SocScan_Sa	151	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cca0_saa_com_aut_allfrv_DM_HV	0.1396634					356600	
	Flow_SocScan_Sa	152	SocSa_DSRMDSSC_pp_tona0_s_pl01_sc_cca0_saa_com_aut_allfrv_DM_HV	0.0402724					356800	
	Flow_SocScan_Sa	153	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccb0_saa_com_aut_allfrv_DM_HV	0.1093774					357000	
	Flow_SocScan_Sa	154	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccc0_saa_com_aut_allfrv_DM_HV	0.1165698					357200	
	Flow_SocScan_Sa	155	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccd0_saa_com_aut_allfrv_DM_HV	0.1230911					357400	
	Flow_SocScan_Sa	156	SocSa_DSRMDSSC_pp_tona0_s_pl01_sc_ccd0_saa_com_aut_allfrv_DM_HV	0.0389393					357600	
	Flow_SocScan_Sa	157	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cce0_saa_com_aut_allfrv_DM_HV	0.1226715					357800	
	Flow_SocScan_Sa	158	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccf0_saa_com_aut_allfrv_DM_HV	0.1137361					358000	
	Flow_SocScan_Sa	159	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccg0_saa_com_aut_allfrv_DM_HV	0.1255938					358200	
	Flow_SocScan_Sa	160	SocSa_DSRMDSSC_pp_tona0_s_pl01_sc_ccg0_saa_com_aut_allfrv_DM_HV	0.0393366					358400	
	Flow_SocScan_Sa	161	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cch0_saa_com_aut_allfrv_DM_HV	0.1192445					358600	
	Flow_SocScan_Sa	162	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cci0_saa_com_aut_allfrv_DM_HV	0.1222697					358800	
	Flow_SocScan_Sa	163	SocSa_DSRMDSSC_pp_tona0_s_pl01_sc_cci0_saa_com_aut_allfrv_DM_HV	0.1105529					359000	
	Flow_SocScan_Sa	164	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccj0_saa_com_aut_allfrv_DM_HV	0.1185085					359200	
	Flow_SocScan_Sa	165	SocSa_DSRMDSSC_pp_tona0_s_pl01_sc_ccj0_saa_com_aut_allfrv_DM_HV	0.1016883					359400	
	Flow_SocScan_Sa	166	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cck0_saa_com_aut_allfrv_DM_HV	0.1149843					359600	
	Flow_SocScan_Sa	167	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccl0_saa_com_aut_allfrv_DM_HV	0.0741915					359800	
	Flow_SocScan_Sa	168	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccm0_saa_com_aut_allfrv_DM_HV	0.0931492					360000	
	Flow_SocScan_Sa	169	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccn0_saa_com_aut_allfrv_DM_HV	0.1156005					360200	
	Flow_SocScan_Sa	170	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cco0_saa_com_aut_allfrv_DM_HV	0.1051739					360400	
	Flow_SocScan_Sa	171	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccp0_saa_com_aut_allfrv_DM_HV	0.1028377					360600	
	Flow_SocScan_Sa	172	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_caa0_saa_com_aut_allfrv_DM_HV	0.0478819					360800	
	Flow_SocScan_Sa	173	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cab0_saa_com_aut_allfrv_DM_HV	0.0462639					361000	
	Flow_SocScan_Sa	174	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cac0_saa_com_aut_allfrv_DM_HV	0.046327					361200	
	Flow_SocScan_Sa	175	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cad0_saa_com_aut_allfrv_DM_HV	0.0948867					361400	
	Flow_SocScan_Sa	176	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cua0_saa_unc_aut_allfrv_DM_HV	0.0437139					361600	
	Flow_SocScan_Sa	177	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cub0_saa_unc_aut_allfrv_DM_HV	0.0451077					361800	
	Flow_SocScan_Sa	178	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cuc0_saa_unc_aut_allfrv_DM_HV	0.0623555					362000	
	Flow_SocScan_Sa	179	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cud0_saa_unc_aut_allfrv_DM_HV	0.0929924					362200	
	Flow_SocScan_Sa	180	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cxa1_saa_unc_aut_allfrv_DM_HV	0.0331918					362400	
	Flow_SocScan_Sa	181	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cxa2_saa_unc_aut_allfrv_DM_HV	0.0364584					362600	
	Flow_SocScan_Sa	182	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cxa3_saa_unc_aut_allfrv_DM_HV	0.0321902					362800	
	Flow_SocScan_Sa	183	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cxa4_saa_unc_aut_allfrv_DM_HV	0.0368519					363000	
	Flow_SocScan_Sa	184	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cxa5_saa_unc_aut_allfrv_DM_HV	0.0353513					363200	
	Flow_SocScan_Sa	185	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cxb0_saa_unc_aut_allfrv_DM_HV	0.035277					363400	
	Flow_SocScan_Sa	186	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cxc0_saa_unc_aut_allfrv_DM_HV	0.026718					363600	
	Flow_SocScan_Sa	187	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cxd0_saa_unc_aut_allfrv_DM_HV	0.0390329					363800	
	Flow_SocScan_Sa	188	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cxe0_saa_unc_aut_allfrv_DM_HV	0.0316593					364000	
	Flow_SocScan_Sa	189	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cca0_saa_com_aut_allfrv_DM_LV	0.1468983					364200	
	Flow_SocScan_Sa	190	SocSa_DSRMDSSC_pp_tona0_s_pl01_sc_cca0_saa_com_aut_allfrv_DM_LV	0.0405487					364400	
	Flow_SocScan_Sa	191	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccb0_saa_com_aut_allfrv_DM_LV	0.1092711					364600	
	Flow_SocScan_Sa	192	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccc0_saa_com_aut_allfrv_DM_LV	0.1166276					364800	
	Flow_SocScan_Sa	193	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccd0_saa_com_aut_allfrv_DM_LV	0.123061					365000	
	Flow_SocScan_Sa	194	SocSa_DSRMDSSC_pp_tona0_s_pl01_sc_ccd0_saa_com_aut_allfrv_DM_LV	0.0390475					365200	
	Flow_SocScan_Sa	195	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cce0_saa_com_aut_allfrv_DM_LV	0.1229649					365400	
	Flow_SocScan_Sa	196	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccf0_saa_com_aut_allfrv_DM_LV	0.1199632					365600	
	Flow_SocScan_Sa	197	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccg0_saa_com_aut_allfrv_DM_LV	0.1307759					365800	
	Flow_SocScan_Sa	198	SocSa_DSRMDSSC_pp_tona0_s_pl01_sc_ccg0_saa_com_aut_allfrv_DM_LV	0.039595					366000	
	Flow_SocScan_Sa	199	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cch0_saa_com_aut_allfrv_DM_LV	0.1186485					366200	
	Flow_SocScan_Sa	200	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cci0_saa_com_aut_allfrv_DM_LV	0.1225219					366400	
	Flow_SocScan_Sa	201	SocSa_DSRMDSSC_pp_tona0_s_pl01_sc_cci0_saa_com_aut_allfrv_DM_LV	0.1052626					366600	
	Flow_SocScan_Sa	202	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccj0_saa_com_aut_allfrv_DM_LV	0.1185667					366800	
	Flow_SocScan_Sa	203	SocSa_DSRMDSSC_pp_tona0_s_pl01_sc_ccj0_saa_com_aut_allfrv_DM_LV	0.1016728					367000	
	Flow_SocScan_Sa	204	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cck0_saa_com_aut_allfrv_DM_LV	0.1151479					367200	
	Flow_SocScan_Sa	205	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccl0_saa_com_aut_allfrv_DM_LV	0.0742043					367400	
	Flow_SocScan_Sa	206	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccm0_saa_com_aut_allfrv_DM_LV	0.0936052					367600	
	Flow_SocScan_Sa	207	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccn0_saa_com_aut_allfrv_DM_LV	0.1157769					367800	
	Flow_SocScan_Sa	208	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cco0_saa_com_aut_allfrv_DM_LV	0.1051577					368000	
	Flow_SocScan_Sa	209	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_ccp0_saa_com_aut_allfrv_DM_LV	0.1028992					368200	
	Flow_SocScan_Sa	210	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_caa0_saa_com_aut_allfrv_DM_LV	0.0476635					368400	
	Flow_SocScan_Sa	211	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cab0_saa_com_aut_allfrv_DM_LV	0.0458138					368600	
	Flow_SocScan_Sa	212	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cac0_saa_com_aut_allfrv_DM_LV	0.0457114					368800	
	Flow_SocScan_Sa	213	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cad0_saa_com_aut_allfrv_DM_LV	0.0944409					369000	
	Flow_SocScan_Sa	214	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cua0_saa_unc_aut_allfrv_DM_LV	0.0442023					369200	
	Flow_SocScan_Sa	215	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cub0_saa_unc_aut_allfrv_DM_LV	0.0482673					369400	
	Flow_SocScan_Sa	216	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cuc0_saa_unc_aut_allfrv_DM_LV	0.0622927					369600	
	Flow_SocScan_Sa	217	SocSa_DSRMDSSC_pp_tona0_s_pl00_sc_cud0_saa_unc_aut_allfrv_DM_LV	0.0930767					369800	
